timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,price_spread,price_ratio,month,day_of_week,year
1523025126,8,131,359,1,Other,2018-06-04,0.021052631578947368,0.02,0.020995986083542945,0.06416275430359937,1.5384615307692309e-09,6,0,2018
1523025126,7,6,50,2,Amphophalus,2018-06-04,0.04,0.03636363636363636,0.03899605988384553,0.06416275430359937,1.4722119946535459e-09,6,0,2018
1523025126,7,6,195,2,Other,2018-06-04,0.029473684210526315,0.028181818181818183,0.029996022983694234,0.06572769953051644,1.5484515429213643e-09,6,0,2018
1523025126,7,6,364,2,Other,2018-06-04,0.031578947368421054,0.03636363636363636,0.034996043483778286,0.07668231611893583,1.8648018585858587e-09,6,0,2018
1523025126,7,6,470,2,Other,2018-06-04,0.04105263157894737,0.03727272727272727,0.03999606398386234,0.06416275430359937,1.4703245434775613e-09,6,0,2018
1523025126,7,6,581,2,Other,2018-06-04,0.03368421052631579,0.03090909090909091,0.03299603528374467,0.06416275430359937,1.4860139813701923e-09,6,0,2018
1523025126,7,98,40,2,Amphophalus,2018-06-04,0.02736842105263158,0.02909090909090909,0.028996018883677425,0.07042253521126761,1.7213555608888153e-09,6,0,2018
1523025126,7,98,913,2,Amphophalus,2018-06-04,0.03368421052631579,0.03636363636363636,0.0359960475837951,0.07355242566510173,1.7482517427884616e-09,6,0,2018
1523025126,7,143,910,2,Other,2018-06-04,0.02526315789473684,0.023636363636363636,0.025996006583626993,0.06416275430359937,1.5151515088383838e-09,6,0,2018
1523025126,7,173,663,2,Other,2018-06-04,0.04,0.038181818181818185,0.03999606398386234,0.06729264475743349,1.5458225943862231e-09,6,0,2018
1523025126,7,184,519,2,Other,2018-06-04,0.02526315789473684,0.025454545454545455,0.025996006583626993,0.06729264475743349,1.6317016249028747e-09,6,0,2018
1523025126,7,184,743,2,Amphophalus,2018-06-04,0.02526315789473684,0.025454545454545455,0.025996006583626993,0.06729264475743349,1.6317016249028747e-09,6,0,2018
1523025126,7,188,433,2,Amphophalus,2018-06-04,0.045263157894736845,0.042727272727272725,0.04499608448394639,0.06729264475743349,1.5287038507301245e-09,6,0,2018
1523025126,7,188,617,2,Amphophalus,2018-06-04,0.023157894736842106,0.023636363636363636,0.023995998383593373,0.06729264475743349,1.652892554470323e-09,6,0,2018
1523025126,7,188,690,2,Other,2018-06-04,0.026315789473684213,0.024545454545454547,0.025996006583626993,0.06416275430359937,1.5104895044475523e-09,6,0,2018
1523025126,7,188,722,2,Amphophalus,2018-06-04,0.03263157894736842,0.03,0.03199603118372786,0.06416275430359937,1.4888337420955736e-09,6,0,2018
1523025126,7,188,754,2,Other,2018-06-04,0.03368421052631579,0.03181818181818182,0.03299603528374467,0.06572769953051644,1.5297202749399037e-09,6,0,2018
1523025126,7,206,518,2,Other,2018-06-04,0.02736842105263158,0.024545454545454547,0.0264960086336354,0.06259780907668232,1.4523937544999377e-09,6,0,2018
1523025126,7,321,59,2,Other,2018-06-04,0.042105263157894736,0.04090909090909091,0.04499608448394639,0.06885758998435054,1.573426569493007e-09,6,0,2018
1523025126,7,321,669,2,Amphophalus,2018-06-04,0.024210526315789474,0.022727272727272728,0.023995998383593373,0.06416275430359937,1.5202189049136119e-09,6,0,2018
1523025126,3,10,648,3,Other,2018-06-04,0.11578947368421053,0.1,0.10999635098503904,0.06103286384976526,1.3986013973299428e-09,6,0,2018
1523025126,3,103,84,3,Other,2018-06-04,0.05789473684210526,0.05909090909090909,0.05999614598419854,0.07668231611893583,1.652892558978212e-09,6,0,2018
1523025126,3,106,293,3,Other,2018-06-04,0.0736842105263158,0.13636363636363635,0.09999630998487094,0.18622848200312989,2.9970029927215646e-09,6,0,2018
1523025126,3,162,256,3,Other,2018-06-04,0.05894736842105263,0.06,0.0649961664842826,0.07668231611893583,1.6483516454081634e-09,6,0,2018
1523025126,3,162,745,3,Other,2018-06-04,0.05473684210526316,0.06363636363636364,0.06799617878433302,0.0892018779342723,1.8827326483427815e-09,6,0,2018
1523025126,3,203,652,3,Other,2018-06-04,0.042105263157894736,0.04090909090909091,0.04499608448394639,0.06885758998435054,1.573426569493007e-09,6,0,2018
1523025126,3,277,805,3,Other,2018-06-04,0.08421052631578947,0.07272727272727272,0.07999622798453473,0.06103286384976526,1.3986013968531468e-09,6,0,2018
1523025126,3,302,989,3,Other,2018-06-04,0.11578947368421053,0.1,0.10999635098503904,0.06103286384976526,1.3986013973299428e-09,6,0,2018
1523025126,3,345,389,3,Other,2018-06-04,0.08421052631578947,0.09545454545454546,0.10499633048495499,0.10015649452269171,1.8356643333697553e-09,6,0,2018
1523025126,4,129,352,3,American,2018-06-04,0.16842105263157894,0.15,0.1624965662359216,0.06885758998435054,1.4423076914062499e-09,6,0,2018
1523025126,4,129,352,3,Royal Delicious,2018-06-04,0.08421052631578947,0.08181818181818182,0.08499624848461879,0.07668231611893583,1.5734265714597902e-09,6,0,2018
1523025126,4,129,353,3,Delicious,2018-06-04,0.08947368421052632,0.08181818181818182,0.08749625873466081,0.06885758998435054,1.480872067365161e-09,6,0,2018
1523025126,5,122,322,3,Other,2018-06-04,0.08842105263157896,0.07781818181818181,0.08499624848461879,0.06353677621283255,1.4252414235447093e-09,6,0,2018
1523025126,6,27,150,3,Apple,2018-06-04,0.08421052631578947,0.1,0.09499628948478689,0.107981220657277,1.9230769206730767e-09,6,0,2018
1523025126,7,6,50,3,Other,2018-06-04,0.1368421052631579,0.12,0.13099643708539208,0.06416275430359937,1.4201183421028676e-09,6,0,2018
1523025126,7,6,364,3,Other,2018-06-04,0.1368421052631579,0.13636363636363635,0.13999647398554335,0.09233176838810642,1.6137708432987133e-09,6,0,2018
1523025126,7,143,910,3,Other,2018-06-04,0.12631578947368421,0.12272727272727273,0.1349964534854593,0.08450704225352113,1.5734265721153846e-09,6,0,2018
1523025126,7,184,519,3,Other,2018-06-04,0.10526315789473685,0.1272727272727273,0.11999639198520715,0.12363067292644758,1.958041956083916e-09,6,0,2018
1523025126,7,184,743,3,Apple,2018-06-04,0.19473684210526315,0.17272727272727273,0.18799667078635024,0.06885758998435054,1.4364014356250032e-09,6,0,2018
1523025126,7,206,518,3,Other,2018-06-04,0.08947368421052632,0.07863636363636364,0.0859962525846356,0.06338028169014084,1.423282598078738e-09,6,0,2018
1523025126,7,206,705,3,Other,2018-06-04,0.12631578947368421,0.10909090909090909,0.11999639198520715,0.06103286384976526,1.3986013974358974e-09,6,0,2018
1523025126,8,131,359,3,Apple,2018-06-04,0.031578947368421054,0.03636363636363636,0.03799605578382872,0.07668231611893583,1.8648018585858587e-09,6,0,2018
1523025126,9,226,299,3,Other,2018-06-04,0.09473684210526316,0.16363636363636364,0.1349964534854593,0.20187793427230047,2.7972027940947943e-09,6,0,2018
1523025126,9,263,746,3,Other,2018-06-04,0.052631578947368425,0.13636363636363635,0.09999630998487094,0.21752738654147105,4.195804187412587e-09,6,0,2018
1523025126,9,284,810,3,Other,2018-06-04,0.052631578947368425,0.08522727272727273,0.07499620748445068,0.12949921752738655,2.6223776171328674e-09,6,0,2018
1523025127,12,215,457,3,Other,2018-06-04,0.06842105263157895,0.06818181818181818,0.06999618698436663,0.07668231611893583,1.613770842057351e-09,6,0,2018
1523025127,12,215,457,3,Other,2018-06-04,0.06105263157894737,0.05909090909090909,0.05999614598419854,0.07198748043818466,1.5673981164198464e-09,6,0,2018
1523025127,14,46,774,3,Other,2018-06-04,0.0528421052631579,0.04581818181818182,0.050296106214035484,0.06134585289514867,1.4041735129301422e-09,6,0,2018
1523025127,14,107,114,3,Apple,2018-06-04,0.06842105263157895,0.06363636363636364,0.06799617878433302,0.06885758998435054,1.5061861192535276e-09,6,0,2018
1523025127,14,110,297,3,Other,2018-06-04,0.042105263157894736,0.045454545454545456,0.04499608448394639,0.07668231611893583,1.7482517438811187e-09,6,0,2018
1523025127,14,128,116,3,Other,2018-06-04,0.08421052631578947,0.09090909090909091,0.08999626898470284,0.09233176838810642,1.7482517460664338e-09,6,0,2018
1523025127,14,128,344,3,Apple,2018-06-04,0.06315789473684211,0.07272727272727272,0.06799617878433302,0.09233176838810642,1.8648018616938616e-09,6,0,2018
1523025127,14,148,396,3,Other,2018-06-04,0.0368421052631579,0.07272727272727272,0.053996121384097685,0.13145539906103287,3.1968031876694735e-09,6,0,2018
1523025127,14,223,482,3,Apple,2018-06-04,0.042105263157894736,0.05454545454545454,0.04999610498403044,0.09233176838810642,2.0979020926573425e-09,6,0,2018
1523025127,14,225,569,3,Apple,2018-06-04,0.05789473684210526,0.06363636363636364,0.0649961664842826,0.08450704225352113,1.7800381404380746e-09,6,0,2018
1523025127,14,225,618,3,Simla,2018-06-04,0.06315789473684211,0.07272727272727272,0.06999618698436663,0.09233176838810642,1.8648018616938616e-09,6,0,2018
1523025127,14,240,81,3,Other,2018-06-04,0.0736842105263158,0.06727272727272728,0.07199619518440026,0.06729264475743349,1.4785214764093053e-09,6,0,2018
1523025127,14,240,661,3,Other,2018-06-04,0.052631578947368425,0.05454545454545454,0.055996129584131304,0.07668231611893583,1.678321674965035e-09,6,0,2018
1523025127,14,259,630,3,Other,2018-06-04,0.1,0.1318181818181818,0.11199635918507267,0.13928012519561817,2.1347073956182324e-09,6,0,2018
1523025127,14,278,38,3,Apple,2018-06-04,0.052631578947368425,0.05454545454545454,0.05499612548411449,0.07668231611893583,1.678321674965035e-09,6,0,2018
1523025127,14,278,181,3,Apple,2018-06-04,0.06315789473684211,0.05481818181818182,0.060196146804201905,0.06150234741784037,1.4055944032517482e-09,6,0,2018
1523025127,14,285,876,3,Other,2018-06-04,0.09473684210526316,0.1,0.09999630998487094,0.09233176838810642,1.7094017075023741e-09,6,0,2018
1523025127,17,142,302,3,Apple,2018-06-04,0.013157894736842106,0.0625,0.024996002483610183,0.14906103286384975,7.692307630769232e-09,6,0,2018
1523025127,19,1,295,3,Delicious,2018-06-04,0.07157894736842105,0.06363636363636364,0.06899618288434983,0.06416275430359937,1.4397367317371212e-09,6,0,2018
1523025127,19,1,390,3,Delicious,2018-06-04,0.061894736842105266,0.05381818181818182,0.05899614188418174,0.06165884194053208,1.408115691435225e-09,6,0,2018
1523025127,19,1,405,3,Kasmir/Shimla - II,2018-06-04,0.05273684210526316,0.046,0.050296106214035484,0.061815336463223784,1.4125594935723517e-09,6,0,2018
1523025127,19,1,476,3,Delicious,2018-06-04,0.06210526315789474,0.054181818181818185,0.059296143114186774,0.061971830985915494,1.4128244612773037e-09,6,0,2018
1523025127,19,7,23,3,Delicious,2018-06-04,0.07157894736842105,0.06272727272727273,0.06849618083434142,0.06259780907668232,1.4191690641408766e-09,6,0,2018
1523025127,19,7,192,3,Delicious,2018-06-04,0.05789473684210526,0.05181818181818182,0.055996129584131304,0.06416275430359937,1.449459628642432e-09,6,0,2018
1523025127,19,7,475,3,Delicious,2018-06-04,0.07526315789473684,0.06636363636363636,0.07199619518440026,0.06338028169014084,1.427942684686823e-09,6,0,2018
1523025127,19,8,24,3,Kasmir/Shimla - II,2018-06-04,0.06315789473684211,0.056363636363636366,0.060996150084215356,0.06416275430359937,1.4452214428127428e-09,6,0,2018
1523025127,19,11,16,3,Delicious,2018-06-04,0.06921052631578947,0.060227272727272727,0.0659961705842994,0.061815336463223784,1.4092371485386913e-09,6,0,2018
1523025127,19,16,61,3,Delicious,2018-06-04,0.06421052631578948,0.05909090909090909,0.06299615828424897,0.06729264475743349,1.490312963279666e-09,6,0,2018
1523025127,19,18,64,3,Delicious,2018-06-04,0.060526315789473685,0.053181818181818184,0.057996137784164924,0.06259780907668232,1.4229248987111188e-09,6,0,2018
1523025127,19,19,68,3,Delicious,2018-06-04,0.04421052631578948,0.045454545454545456,0.045496086533954795,0.07355242566510173,1.6650016610373754e-09,6,0,2018
1523025127,19,21,102,3,Kasmir/Shimla - II,2018-06-04,0.0,0.0,0.03699605168381191,0.06103286384976526,0.0,6,0,2018
1523025127,19,22,628,3,Royal Delicious,2018-06-04,0.06552631578947368,0.057272727272727274,0.06264615684924309,0.062206572769953054,1.4154520155878379e-09,6,0,2018
1523025127,19,23,85,3,Apple,2018-06-04,0.0736842105263158,0.06545454545454546,0.07099619108438344,0.06416275430359937,1.4385614365063506e-09,6,0,2018
1523025127,19,26,65,3,Kasmir/Shimla - II,2018-06-04,0.06736842105263158,0.060454545454545455,0.065496168534291,0.0649452269170579,1.4532342634635873e-09,6,0,2018
1523025127,19,26,88,3,Other,2018-06-04,0.06736842105263158,0.06272727272727273,0.06569616935429436,0.06885758998435054,1.5078671305110906e-09,6,0,2018
1523025127,19,30,100,3,Delicious,2018-06-04,0.06315789473684211,0.056363636363636366,0.061246151109219556,0.06416275430359937,1.4452214428127428e-09,6,0,2018
1523025127,19,32,103,3,Delicious,2018-06-04,0.05894736842105263,0.05272727272727273,0.05719613450415147,0.06416275430359937,1.4485514459647495e-09,6,0,2018
1523025127,19,38,115,3,Delicious,2018-06-04,0.06526315789473684,0.05818181818181818,0.06299615828424897,0.06416275430359937,1.4437175704212543e-09,6,0,2018
1523025127,19,58,169,3,Delicious,2018-06-04,0.05894736842105263,0.05454545454545454,0.057996137784164924,0.06729264475743349,1.4985014958256029e-09,6,0,2018
1523025127,19,58,491,3,Apple,2018-06-04,0.06168421052631579,0.05590909090909091,0.0596961447541935,0.06557120500782472,1.4678154584847179e-09,6,0,2018
1523025127,19,69,461,3,Kasmir/Shimla - II,2018-06-04,0.0668421052631579,0.06,0.0649961664842826,0.0649452269170579,1.4536644435011948e-09,6,0,2018
1523025127,19,84,106,3,Delicious,2018-06-04,0.06473684210526316,0.056363636363636366,0.06199615418423216,0.061815336463223784,1.4099721393868212e-09,6,0,2018
1523025127,19,84,249,3,Apple,2018-06-04,0.06673684210526316,0.05909090909090909,0.06399616238426578,0.06353677621283255,1.433897330689293e-09,6,0,2018
1523025127,19,101,132,3,Delicious,2018-06-04,0.06673684210526316,0.06227272727272727,0.0659961705842994,0.06901408450704226,1.511107186957178e-09,6,0,2018
1523025127,19,101,286,3,Delicious,2018-06-04,0.06631578947368422,0.06272727272727273,0.0659961705842994,0.07042253521126761,1.531801529370101e-09,6,0,2018
1523025127,19,102,288,3,Apple,2018-06-04,0.06631578947368422,0.06,0.06399616238426578,0.06572769953051644,1.4652014628757486e-09,6,0,2018
1523025127,19,105,292,3,Delicious,2018-06-04,0.07263157894736842,0.06409090909090909,0.06999618698436663,0.06338028169014084,1.4290057747608409e-09,6,0,2018
1523025127,19,105,469,3,Delicious,2018-06-04,0.08105263157894738,0.07090909090909091,0.07749621773449271,0.06259780907668232,1.416765051288735e-09,6,0,2018
1523025127,19,108,149,3,Kasmir/Shimla - II,2018-06-04,0.06736842105263158,0.06,0.0649961664842826,0.06416275430359937,1.4423076900540864e-09,6,0,2018
1523025127,19,108,294,3,Other,2018-06-04,0.08315789473684211,0.0740909090909091,0.08059623044454482,0.0649452269170579,1.4428609347054166e-09,6,0,2018
1523025127,19,111,842,3,Other,2018-06-04,0.07526315789473684,0.06568181818181819,0.07199619518440026,0.062206572769953054,1.4132720406660678e-09,6,0,2018
1523025127,19,111,924,3,Delicious,2018-06-04,0.056842105263157895,0.050545454545454546,0.05509612589411617,0.06353677621283255,1.4400414373746968e-09,6,0,2018
1523025127,19,119,227,3,Kasmir/Shimla - II,2018-06-04,0.06526315789473684,0.05909090909090909,0.06349616033425737,0.06572769953051644,1.4662756574590862e-09,6,0,2018
1523025127,19,120,318,3,Kasmir/Shimla - II,2018-06-04,0.06526315789473684,0.05909090909090909,0.06424616340926997,0.06572769953051644,1.4662756574590862e-09,6,0,2018
1523025127,19,120,358,3,Other,2018-06-04,0.06210526315789474,0.05545454545454546,0.05999614598419854,0.06416275430359937,1.446011613052274e-09,6,0,2018
1523025127,19,124,330,3,Delicious,2018-06-04,0.06473684210526316,0.056090909090909094,0.06159615254422544,0.06134585289514867,1.4031496935510786e-09,6,0,2018
1523025127,19,125,334,3,Delicious,2018-06-04,0.06526315789473684,0.05840909090909091,0.06299615828424897,0.06455399061032864,1.449357092180712e-09,6,0,2018
1523025127,19,129,755,3,Kasmir/Shimla - II,2018-06-04,0.07578947368421053,0.06818181818181818,0.07349620133442547,0.06572769953051644,1.4568764548530173e-09,6,0,2018
1523025127,19,132,830,3,Apple,2018-06-04,0.08473684210526317,0.075,0.08149623413455996,0.06416275430359937,1.433349257655658e-09,6,0,2018
1523025127,19,155,410,3,Delicious,2018-06-04,0.06789473684210527,0.05963636363636364,0.0649961664842826,0.06275430359937402,1.4224535132714171e-09,6,0,2018
1523025127,19,155,832,3,Apple,2018-06-04,0.06768421052631579,0.06036363636363636,0.065496168534291,0.06431924882629107,1.4442788914884136e-09,6,0,2018
1523025127,19,157,413,3,Delicious,2018-06-04,0.06210526315789474,0.05545454545454546,0.05999614598419854,0.06416275430359937,1.446011613052274e-09,6,0,2018
1523025127,19,161,35,3,Delicious,2018-06-04,0.021052631578947368,0.03636363636363636,0.029996022983694234,0.09233176838810642,2.797202783216783e-09,6,0,2018
1523025127,19,161,365,3,Delicious,2018-06-04,0.042105263157894736,0.038181818181818185,0.04099606808387915,0.06416275430359937,1.46853146486014e-09,6,0,2018
1523025127,19,166,201,3,Delicious,2018-06-04,0.07789473684210527,0.06909090909090909,0.07499620748445068,0.06416275430359937,1.4364014344603534e-09,6,0,2018
1523025127,19,166,450,3,Delicious,2018-06-04,0.07631578947368421,0.06681818181818182,0.07299619928441707,0.06259780907668232,1.4178924504194975e-09,6,0,2018
1523025127,19,168,452,3,Delicious,2018-06-04,0.06631578947368422,0.05863636363636364,0.06349616033425737,0.06338028169014084,1.4319014296285727e-09,6,0,2018
1523025127,19,168,741,3,Delicious,2018-06-04,0.06526315789473684,0.057272727272727274,0.062496156234240575,0.06259780907668232,1.421159483383422e-09,6,0,2018
1523025127,19,192,693,3,Kasmir/Shimla - II,2018-06-04,0.07105263157894737,0.06209090909090909,0.06794617857933218,0.062284820031298906,1.4151774130808562e-09,6,0,2018
1523025127,19,200,710,3,Apple,2018-06-04,0.08,0.07045454545454545,0.07699621568448431,0.06338028169014084,1.4262053716972086e-09,6,0,2018
1523025127,19,205,124,3,Delicious,2018-06-04,0.05368421052631579,0.04818181818181818,0.052496115234072466,0.06416275430359937,1.4534485094221428e-09,6,0,2018
1523025127,19,205,562,3,Delicious,2018-06-04,0.06105263157894737,0.053636363636363635,0.05849613983417333,0.06259780907668232,1.422715213365707e-09,6,0,2018
1523025127,19,213,511,3,Apple,2018-06-04,0.059157894736842104,0.051272727272727275,0.056346131019137186,0.06134585289514867,1.403578625280445e-09,6,0,2018
1523025127,19,214,508,3,Apple,2018-06-04,0.06526315789473684,0.057272727272727274,0.06259615664424224,0.06259780907668232,1.421159483383422e-09,6,0,2018
1523025127,19,214,587,3,Delicious,2018-06-04,0.06526315789473684,0.057272727272727274,0.06259615664424224,0.06259780907668232,1.421159483383422e-09,6,0,2018
1523025127,19,219,594,3,Delicious,2018-06-04,0.06763157894736842,0.06227272727272727,0.06569616935429436,0.06768388106416276,1.4911158856822448e-09,6,0,2018
1523025127,19,219,815,3,Delicious,2018-06-04,0.05789473684210526,0.05181818181818182,0.055996129584131304,0.06416275430359937,1.449459628642432e-09,6,0,2018
1523025127,19,221,606,3,Other,2018-06-04,0.07510526315789474,0.06563636363636363,0.0717961943643969,0.06236306729264476,1.415263081114151e-09,6,0,2018
1523025127,19,227,184,3,Delicious,2018-06-04,0.05789473684210526,0.05090909090909091,0.05539612712412122,0.06259780907668232,1.4240305123504594e-09,6,0,2018
1523025127,19,227,622,3,Delicious,2018-06-04,0.05894736842105263,0.05181818181818182,0.05649613163413971,0.06259780907668232,1.4235764210343231e-09,6,0,2018
1523025127,19,229,626,3,Kasmir/Shimla - II,2018-06-04,0.06547368421052632,0.057272727272727274,0.0627961574642456,0.062284820031298906,1.4165898387496645e-09,6,0,2018
1523025127,19,248,886,3,Delicious,2018-06-04,0.06736842105263158,0.06,0.0649961664842826,0.06416275430359937,1.4423076900540864e-09,6,0,2018
1523025127,19,260,727,3,Delicious,2018-06-04,0.04536842105263158,0.03945454545454546,0.043246077308916976,0.06150234741784037,1.4083364398716257e-09,6,0,2018
1523025127,19,260,749,3,Delicious,2018-06-04,0.050105263157894736,0.04481818181818182,0.048396098424003546,0.06369327073552426,1.4485514455082734e-09,6,0,2018
1523025127,19,260,970,3,Delicious,2018-06-04,0.060000000000000005,0.05272727272727273,0.05749613573415652,0.06259780907668232,1.4231382627467947e-09,6,0,2018
1523025127,19,262,738,3,Apple,2018-06-04,0.07136842105263158,0.06227272727272727,0.06799617878433302,0.062128325508607196,1.413041233965954e-09,6,0,2018
1523025127,19,265,760,3,Kasmir/Shimla - II,2018-06-04,0.056842105263157895,0.05,0.054496123434106085,0.06259780907668232,1.424501421863459e-09,6,0,2018
1523025127,19,272,773,3,Kasmir/Shimla - II,2018-06-04,0.05815789473684211,0.05063636363636364,0.0554961275341229,0.06173708920187793,1.4099927196578937e-09,6,0,2018
1523025127,19,281,796,3,Delicious,2018-06-04,0.06315789473684211,0.05818181818181818,0.06269615705424392,0.06729264475743349,1.4918414893550894e-09,6,0,2018
1523025127,19,286,477,3,Delicious,2018-06-04,0.06315789473684211,0.05909090909090909,0.062496156234240575,0.06885758998435054,1.5151515126262627e-09,6,0,2018
1523025127,19,290,833,3,Apple,2018-06-04,0.06315789473684211,0.05590909090909091,0.06074614905921115,0.06338028169014084,1.4335664311771562e-09,6,0,2018
1523025127,19,297,799,3,Delicious,2018-06-04,0.0648421052631579,0.05781818181818182,0.062496156234240575,0.06416275430359937,1.4440105325754528e-09,6,0,2018
1523025127,19,303,862,3,Apple,2018-06-04,0.05789473684210526,0.05454545454545454,0.057996137784164924,0.06885758998435054,1.5257469775183494e-09,6,0,2018
1523025127,19,310,873,3,Apple,2018-06-04,0.06631578947368422,0.05818181818181818,0.06379616156426242,0.06259780907668232,1.4208014185461805e-09,6,0,2018
1523025127,19,331,91,3,Delicious,2018-06-04,0.06263157894736843,0.055,0.05999614598419854,0.06259780907668232,1.4221073020701493e-09,6,0,2018
1523025127,19,335,950,3,Apple,2018-06-04,0.07789473684210527,0.06818181818181818,0.07449620543444228,0.06259780907668232,1.4175014155858752e-09,6,0,2018
